"","datetimeMT","min","Cond.µS.cm.mn","Cond.µS.cm.SD","fDOM.QSU.mn","fDOM.QSU.SD","fDOM.RFU.mn","fDOM.RFU.SD","nLF.Cond.µS.cm.mn","nLF.Cond.µS.cm.SD","ODO...sat.mn","ODO...sat.SD","ODO...local.mn","ODO...local.SD","ODO.mg.L.mn","ODO.mg.L.SD","Sal.psu.mn","Sal.psu.SD","SpCond.µS.cm.mn","SpCond.µS.cm.SD","TDS.mg.L.mn","TDS.mg.L.SD","Turbidity.FNU.mn","Turbidity.FNU.SD","TSS.mg.L.mn","TSS.mg.L.SD","Temp..C.mn","Temp..C.SD","Battery.V.mn","Battery.V.SD","Cable.Pwr.V.mn","Cable.Pwr.V.SD"
"390",2025-02-23 09:15:00,2025-02-23 09:15:00,436.945454545455,0.0820199532264709,44.3872727272727,0.0205382127220976,21.57,0.00999999999999943,642.672727272727,0.110371274260176,-3.4,0,-4,0,-0.39,0,0.31,0,631.572727272727,0.110371274260216,410.636363636364,0.504524979109513,9.20545454545455,0.0082019953226479,0,0,8.867,0,2.79818181818182,0.00603022689155528,0,0
"391",2025-02-23 09:30:00,2025-02-23 09:30:00,437.072727272727,0.046709936649702,44.4336363636364,0.0174772579501081,21.5927272727273,0.00904534033733432,642.845454545455,0.0820199532264508,-3.4,0,-4,0,-0.39,0,0.31,0,631.745454545455,0.0820199532264382,411,0,9.23363636363636,0.00504524979109502,0,0,8.867,0,2.79090909090909,0.0104446593573419,0,0
"392",2025-02-23 09:45:00,2025-02-23 09:45:00,437.163636363636,0.0809039834955825,44.3845454545455,0.00934198732993863,21.5672727272727,0.00467099366496987,643.063636363636,0.102691063610517,-3.4,0,-4,0,-0.39,0,0.31,0,631.945454545454,0.093419873299404,411,0,9.22545454545455,0.00522232967867082,0,0,8.86363636363636,0.00050452497911013,2.78363636363636,0.00809039834955891,0,0
"393",2025-02-23 10:00:00,2025-02-23 10:00:00,437.036363636364,0.0809039834956075,44.3672727272727,0.00467099366496821,21.56,0,642.881818181818,0.107871977994105,-3.4,0,-4,0,-0.39,0,0.31,0,631.754545454545,0.0934198732993531,411,0,9.20454545454546,0.00522232967867175,0,0,8.862,0,2.78727272727273,0.00467099366496925,0,0
"394",2025-02-23 10:15:00,2025-02-23 10:15:00,437.045454545455,0.0820199532264911,44.3327272727273,0.0134839972492654,21.5427272727273,0.00786245393106904,642.9,0.1,-3.4,0,-4,0,-0.39,0,0.31,0,631.772727272727,0.100904995821878,411,0,9.19909090909091,0.00831209414593686,0,0,8.862,0,2.78727272727273,0.0100904995821903,0,0
"395",2025-02-23 10:30:00,2025-02-23 10:30:00,436.981818181818,0.0603022689155664,44.3990909090909,0.0122102788293671,21.5754545454545,0.00687551650952272,642.918181818182,0.0873862897505502,-3.4,0,-4,0,-0.39,0,0.31,0,631.781818181818,0.0873862897505052,411,0,9.20727272727273,0.00467099366496987,0,0,8.85709090909091,0.000301511344578132,2.79818181818182,0.00603022689155528,0,0
"396",2025-02-23 10:45:00,2025-02-23 10:45:00,436.981818181818,0.0603022689155664,44.3909090909091,0.0197253874256216,21.5736363636364,0.00924416277737149,642.8,0.0774596669241219,-3.4,0,-4,0,-0.39,0,0.31,0,631.681818181818,0.0873862897505194,411,0,9.23454545454545,0.00522232967867082,0,0,8.862,0,2.79090909090909,0.0104446593573419,0,0
"397",2025-02-23 11:00:00,2025-02-23 11:00:00,437.054545454545,0.0934198732993951,44.3354545454545,0.0129333958136578,21.5427272727273,0.00786245393106904,642.972727272727,0.110371274260216,-3.4,0,-4,0,-0.39,0,0.31,0,631.845454545455,0.112815214963535,411,0,9.20727272727273,0.00904534033733348,0,0,8.861,0,2.78363636363636,0.00809039834955891,0,0
"398",2025-02-23 11:15:00,2025-02-23 11:15:00,437.236363636364,0.0809039834955883,44.3790909090909,0.0130034960334105,21.5645454545455,0.00820199532264727,643.172727272727,0.110371274260176,-3.4,0,-4,0,-0.39,0,0.31,0,632.063636363636,0.102691063610517,411,0,9.22363636363636,0.00809039834955873,0,0,8.86163636363636,0.000504524979109233,2.78727272727273,0.00467099366496925,0,0
"399",2025-02-23 11:30:00,2025-02-23 11:30:00,437.236363636364,0.0809039834955883,44.4254545454545,0.00687551650952352,21.5890909090909,0.00301511344577811,643.272727272727,0.110371274260165,-3.4,0,-4,0,-0.39,0,0.31,0,632.163636363636,0.102691063610487,411,0,9.21181818181818,0.00603022689155549,0,0,8.85627272727273,0.000467099366496655,2.78727272727273,0.0100904995821903,0,0
